Season,BankNumber,Bank,Player,Machine,RawScore,Points,EventDate
Season 14,3,Week3,Biff Tate,Star Trek: The Next Generation,243860360.0,91.0,2021-09-28
Season 14,3,Week3,Biff Tate,The Getaway,45847890.0,98.0,2021-09-28
Season 14,3,Week3,Biff Tate,Star Trek,130556980.0,99.0,2021-09-28
Season 14,3,Week3,Biff Tate,Iron Man,14900040.0,96.0,2021-09-28
Season 14,3,Week3,Biff Tate,Road Show,196311370.0,91.0,2021-09-28
Season 14,3,Week3,Bryan Johnson,Star Trek: The Next Generation,436241850.0,94.0,2021-09-28
Season 14,3,Week3,Bryan Johnson,The Getaway,5691930.0,83.0,2021-09-28
Season 14,3,Week3,Bryan Johnson,Star Trek,6675350.0,83.0,2021-09-28
Season 14,3,Week3,Bryan Johnson,Iron Man,3788940.0,85.0,2021-09-28
Season 14,3,Week3,Bryan Johnson,Road Show,110333100.0,88.0,2021-09-28
Season 14,3,Week3,Chris Tabaka,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Chris Tabaka,The Getaway,,,2021-09-28
Season 14,3,Week3,Chris Tabaka,Star Trek,,,2021-09-28
Season 14,3,Week3,Chris Tabaka,Iron Man,,,2021-09-28
Season 14,3,Week3,Chris Tabaka,Road Show,,,2021-09-28
Season 14,3,Week3,Dan Nelson,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Dan Nelson,The Getaway,,,2021-09-28
Season 14,3,Week3,Dan Nelson,Star Trek,,,2021-09-28
Season 14,3,Week3,Dan Nelson,Iron Man,,,2021-09-28
Season 14,3,Week3,Dan Nelson,Road Show,,,2021-09-28
Season 14,3,Week3,Danny Clark,Star Trek: The Next Generation,548377640.0,95.0,2021-09-28
Season 14,3,Week3,Danny Clark,The Getaway,11812990.0,88.0,2021-09-28
Season 14,3,Week3,Danny Clark,Star Trek,50044180.0,96.0,2021-09-28
Season 14,3,Week3,Danny Clark,Iron Man,20055950.0,98.0,2021-09-28
Season 14,3,Week3,Danny Clark,Road Show,996078980.0,98.0,2021-09-28
Season 14,3,Week3,Derik Schimberg,Star Trek: The Next Generation,594853690.0,97.0,2021-09-28
Season 14,3,Week3,Derik Schimberg,The Getaway,19901370.0,90.0,2021-09-28
Season 14,3,Week3,Derik Schimberg,Star Trek,32535900.0,93.0,2021-09-28
Season 14,3,Week3,Derik Schimberg,Iron Man,6150350.0,87.0,2021-09-28
Season 14,3,Week3,Derik Schimberg,Road Show,266148840.0,95.0,2021-09-28
Season 14,3,Week3,Ed Groves,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Ed Groves,The Getaway,,,2021-09-28
Season 14,3,Week3,Ed Groves,Star Trek,,,2021-09-28
Season 14,3,Week3,Ed Groves,Iron Man,,,2021-09-28
Season 14,3,Week3,Ed Groves,Road Show,,,2021-09-28
Season 14,3,Week3,Erik Robinson,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Erik Robinson,The Getaway,,,2021-09-28
Season 14,3,Week3,Erik Robinson,Star Trek,,,2021-09-28
Season 14,3,Week3,Erik Robinson,Iron Man,,,2021-09-28
Season 14,3,Week3,Erik Robinson,Road Show,,,2021-09-28
Season 14,3,Week3,Heather Kendrick,Star Trek: The Next Generation,268960860.0,92.0,2021-09-28
Season 14,3,Week3,Heather Kendrick,The Getaway,18446420.0,89.0,2021-09-28
Season 14,3,Week3,Heather Kendrick,Star Trek,24996370.0,91.0,2021-09-28
Season 14,3,Week3,Heather Kendrick,Iron Man,3454540.0,84.0,2021-09-28
Season 14,3,Week3,Heather Kendrick,Road Show,65454690.0,84.0,2021-09-28
Season 14,3,Week3,Jason Magnuson,Star Trek: The Next Generation,941673850.0,100.0,2021-09-28
Season 14,3,Week3,Jason Magnuson,The Getaway,33425240.0,97.0,2021-09-28
Season 14,3,Week3,Jason Magnuson,Star Trek,74081360.0,97.0,2021-09-28
Season 14,3,Week3,Jason Magnuson,Iron Man,20460230.0,99.0,2021-09-28
Season 14,3,Week3,Jason Magnuson,Road Show,224773340.0,94.0,2021-09-28
Season 14,3,Week3,Jett Moore,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Jett Moore,The Getaway,,,2021-09-28
Season 14,3,Week3,Jett Moore,Star Trek,,,2021-09-28
Season 14,3,Week3,Jett Moore,Iron Man,,,2021-09-28
Season 14,3,Week3,Jett Moore,Road Show,,,2021-09-28
Season 14,3,Week3,Jim Johnson,Star Trek: The Next Generation,52294210.0,82.0,2021-09-28
Season 14,3,Week3,Jim Johnson,The Getaway,2457910.0,82.0,2021-09-28
Season 14,3,Week3,Jim Johnson,Star Trek,18339640.0,89.0,2021-09-28
Season 14,3,Week3,Jim Johnson,Iron Man,7328920.0,89.0,2021-09-28
Season 14,3,Week3,Jim Johnson,Road Show,205610940.0,92.0,2021-09-28
Season 14,3,Week3,Jon Wendel,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Jon Wendel,The Getaway,,,2021-09-28
Season 14,3,Week3,Jon Wendel,Star Trek,,,2021-09-28
Season 14,3,Week3,Jon Wendel,Iron Man,,,2021-09-28
Season 14,3,Week3,Jon Wendel,Road Show,,,2021-09-28
Season 14,3,Week3,Joseph Nebus,Star Trek: The Next Generation,650448770.0,99.0,2021-09-28
Season 14,3,Week3,Joseph Nebus,The Getaway,11653950.0,87.0,2021-09-28
Season 14,3,Week3,Joseph Nebus,Star Trek,123933280.0,98.0,2021-09-28
Season 14,3,Week3,Joseph Nebus,Iron Man,7723960.0,91.0,2021-09-28
Season 14,3,Week3,Joseph Nebus,Road Show,207167930.0,93.0,2021-09-28
Season 14,3,Week3,Josh Bauer,Star Trek: The Next Generation,610851950.0,98.0,2021-09-28
Season 14,3,Week3,Josh Bauer,The Getaway,10141640.0,85.0,2021-09-28
Season 14,3,Week3,Josh Bauer,Star Trek,38690170.0,94.0,2021-09-28
Season 14,3,Week3,Josh Bauer,Iron Man,9388090.0,92.0,2021-09-28
Season 14,3,Week3,Josh Bauer,Road Show,1205940600.0,100.0,2021-09-28
Season 14,3,Week3,Lexi Couture,Star Trek: The Next Generation,77274440.0,86.0,2021-09-28
Season 14,3,Week3,Lexi Couture,The Getaway,24356330.0,96.0,2021-09-28
Season 14,3,Week3,Lexi Couture,Star Trek,10767320.0,86.0,2021-09-28
Season 14,3,Week3,Lexi Couture,Iron Man,2826000.0,82.0,2021-09-28
Season 14,3,Week3,Lexi Couture,Road Show,77739820.0,85.0,2021-09-28
Season 14,3,Week3,Logan Osterberg,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Logan Osterberg,The Getaway,,,2021-09-28
Season 14,3,Week3,Logan Osterberg,Star Trek,,,2021-09-28
Season 14,3,Week3,Logan Osterberg,Iron Man,,,2021-09-28
Season 14,3,Week3,Logan Osterberg,Road Show,,,2021-09-28
Season 14,3,Week3,Marybeth Foley,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Marybeth Foley,The Getaway,,,2021-09-28
Season 14,3,Week3,Marybeth Foley,Star Trek,,,2021-09-28
Season 14,3,Week3,Marybeth Foley,Iron Man,,,2021-09-28
Season 14,3,Week3,Marybeth Foley,Road Show,,,2021-09-28
Season 14,3,Week3,Mike Stewart Jr,Star Trek: The Next Generation,59540660.0,84.0,2021-09-28
Season 14,3,Week3,Mike Stewart Jr,The Getaway,58492190.0,100.0,2021-09-28
Season 14,3,Week3,Mike Stewart Jr,Star Trek,28698350.0,92.0,2021-09-28
Season 14,3,Week3,Mike Stewart Jr,Iron Man,10970030.0,93.0,2021-09-28
Season 14,3,Week3,Mike Stewart Jr,Road Show,1126843520.0,99.0,2021-09-28
Season 14,3,Week3,Nick Couture,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Nick Couture,The Getaway,,,2021-09-28
Season 14,3,Week3,Nick Couture,Star Trek,,,2021-09-28
Season 14,3,Week3,Nick Couture,Iron Man,,,2021-09-28
Season 14,3,Week3,Nick Couture,Road Show,,,2021-09-28
Season 14,3,Week3,Patrick Svec,Star Trek: The Next Generation,221944200.0,90.0,2021-09-28
Season 14,3,Week3,Patrick Svec,The Getaway,20173720.0,91.0,2021-09-28
Season 14,3,Week3,Patrick Svec,Star Trek,21322870.0,90.0,2021-09-28
Season 14,3,Week3,Patrick Svec,Iron Man,3291890.0,83.0,2021-09-28
Season 14,3,Week3,Patrick Svec,Road Show,479881380.0,97.0,2021-09-28
Season 14,3,Week3,Russell Schwab,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Russell Schwab,The Getaway,,,2021-09-28
Season 14,3,Week3,Russell Schwab,Star Trek,,,2021-09-28
Season 14,3,Week3,Russell Schwab,Iron Man,,,2021-09-28
Season 14,3,Week3,Russell Schwab,Road Show,,,2021-09-28
Season 14,3,Week3,Terry Groves,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Terry Groves,The Getaway,,,2021-09-28
Season 14,3,Week3,Terry Groves,Star Trek,,,2021-09-28
Season 14,3,Week3,Terry Groves,Iron Man,,,2021-09-28
Season 14,3,Week3,Terry Groves,Road Show,,,2021-09-28
Season 14,3,Week3,Tim Treichel,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Tim Treichel,The Getaway,,,2021-09-28
Season 14,3,Week3,Tim Treichel,Star Trek,,,2021-09-28
Season 14,3,Week3,Tim Treichel,Iron Man,,,2021-09-28
Season 14,3,Week3,Tim Treichel,Road Show,,,2021-09-28
Season 14,3,Week3,Todd Schuler,Star Trek: The Next Generation,191831280.0,89.0,2021-09-28
Season 14,3,Week3,Todd Schuler,The Getaway,23127190.0,93.0,2021-09-28
Season 14,3,Week3,Todd Schuler,Star Trek,11707070.0,87.0,2021-09-28
Season 14,3,Week3,Todd Schuler,Iron Man,22137790.0,100.0,2021-09-28
Season 14,3,Week3,Todd Schuler,Road Show,164889510.0,90.0,2021-09-28
Season 14,3,Week3,Travis Canyock,Star Trek: The Next Generation,98193560.0,87.0,2021-09-28
Season 14,3,Week3,Travis Canyock,The Getaway,20199160.0,92.0,2021-09-28
Season 14,3,Week3,Travis Canyock,Star Trek,17733670.0,88.0,2021-09-28
Season 14,3,Week3,Travis Canyock,Iron Man,7508500.0,90.0,2021-09-28
Season 14,3,Week3,Travis Canyock,Road Show,89636510.0,86.0,2021-09-28
Season 14,3,Week3,Tyler Swatman,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Tyler Swatman,The Getaway,,,2021-09-28
Season 14,3,Week3,Tyler Swatman,Star Trek,,,2021-09-28
Season 14,3,Week3,Tyler Swatman,Iron Man,,,2021-09-28
Season 14,3,Week3,Tyler Swatman,Road Show,,,2021-09-28
Season 14,3,Week3,Alicia Williams,Star Trek: The Next Generation,55087580.0,83.0,2021-09-28
Season 14,3,Week3,Alicia Williams,The Getaway,23263430.0,94.0,2021-09-28
Season 14,3,Week3,Alicia Williams,Star Trek,7435040.0,85.0,2021-09-28
Season 14,3,Week3,Alicia Williams,Iron Man,19572580.0,97.0,2021-09-28
Season 14,3,Week3,Alicia Williams,Road Show,32866650.0,82.0,2021-09-28
Season 14,3,Week3,Donny Dingwell,Star Trek: The Next Generation,137443270.0,88.0,2021-09-28
Season 14,3,Week3,Donny Dingwell,The Getaway,9643610.0,84.0,2021-09-28
Season 14,3,Week3,Donny Dingwell,Star Trek,40208600.0,95.0,2021-09-28
Season 14,3,Week3,Donny Dingwell,Iron Man,5276150.0,86.0,2021-09-28
Season 14,3,Week3,Donny Dingwell,Road Show,135981940.0,89.0,2021-09-28
Season 14,3,Week3,Jay Fields,Star Trek: The Next Generation,377459240.0,93.0,2021-09-28
Season 14,3,Week3,Jay Fields,The Getaway,10634860.0,86.0,2021-09-28
Season 14,3,Week3,Jay Fields,Star Trek,7282580.0,84.0,2021-09-28
Season 14,3,Week3,Jay Fields,Iron Man,12579420.0,95.0,2021-09-28
Season 14,3,Week3,Jay Fields,Road Show,38695970.0,83.0,2021-09-28
Season 14,3,Week3,Joe Pastula,Star Trek: The Next Generation,550311350.0,96.0,2021-09-28
Season 14,3,Week3,Joe Pastula,The Getaway,55145920.0,99.0,2021-09-28
Season 14,3,Week3,Joe Pastula,Star Trek,184915950.0,100.0,2021-09-28
Season 14,3,Week3,Joe Pastula,Iron Man,6813530.0,88.0,2021-09-28
Season 14,3,Week3,Joe Pastula,Road Show,103353390.0,87.0,2021-09-28
Season 14,3,Week3,Rick Sauer,Star Trek: The Next Generation,74652610.0,85.0,2021-09-28
Season 14,3,Week3,Rick Sauer,The Getaway,24341400.0,95.0,2021-09-28
Season 14,3,Week3,Rick Sauer,Star Trek,4685230.0,82.0,2021-09-28
Season 14,3,Week3,Rick Sauer,Iron Man,12495540.0,94.0,2021-09-28
Season 14,3,Week3,Rick Sauer,Road Show,292158400.0,96.0,2021-09-28
Season 14,3,Week3,Morgan Fields,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Morgan Fields,The Getaway,,,2021-09-28
Season 14,3,Week3,Morgan Fields,Star Trek,,,2021-09-28
Season 14,3,Week3,Morgan Fields,Iron Man,,,2021-09-28
Season 14,3,Week3,Morgan Fields,Road Show,,,2021-09-28
Season 14,3,Week3,Trevor Hofman,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Trevor Hofman,The Getaway,,,2021-09-28
Season 14,3,Week3,Trevor Hofman,Star Trek,,,2021-09-28
Season 14,3,Week3,Trevor Hofman,Iron Man,,,2021-09-28
Season 14,3,Week3,Trevor Hofman,Road Show,,,2021-09-28
Season 14,3,Week3,Allen Robertson,Star Trek: The Next Generation,,,2021-09-28
Season 14,3,Week3,Allen Robertson,The Getaway,,,2021-09-28
Season 14,3,Week3,Allen Robertson,Star Trek,,,2021-09-28
Season 14,3,Week3,Allen Robertson,Iron Man,,,2021-09-28
Season 14,3,Week3,Allen Robertson,Road Show,,,2021-09-28
Season 14,4,Week4,Biff Tate,Tales of the Arabian Nights,9096940.0,95.0,2021-09-28
Season 14,4,Week4,Biff Tate,Guardians of the Galaxy,34491360.0,89.0,2021-09-28
Season 14,4,Week4,Biff Tate,The Addams Family,81367140.0,96.0,2021-09-28
Season 14,4,Week4,Biff Tate,Lord of the Rings,2658300.0,85.0,2021-09-28
Season 14,4,Week4,Biff Tate,Terminator 3,37715010.0,93.0,2021-09-28
Season 14,4,Week4,Bryan Johnson,Tales of the Arabian Nights,1620370.0,85.0,2021-09-28
Season 14,4,Week4,Bryan Johnson,Guardians of the Galaxy,10917290.0,85.0,2021-09-28
Season 14,4,Week4,Bryan Johnson,The Addams Family,70914610.0,95.0,2021-09-28
Season 14,4,Week4,Bryan Johnson,Lord of the Rings,3403880.0,86.0,2021-09-28
Season 14,4,Week4,Bryan Johnson,Terminator 3,37307580.0,92.0,2021-09-28
Season 14,4,Week4,Chris Tabaka,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Chris Tabaka,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Chris Tabaka,The Addams Family,,,2021-09-28
Season 14,4,Week4,Chris Tabaka,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Chris Tabaka,Terminator 3,,,2021-09-28
Season 14,4,Week4,Dan Nelson,Tales of the Arabian Nights,5539350.0,93.0,2021-09-28
Season 14,4,Week4,Dan Nelson,Guardians of the Galaxy,8006400.0,82.0,2021-09-28
Season 14,4,Week4,Dan Nelson,The Addams Family,65038500.0,93.0,2021-09-28
Season 14,4,Week4,Dan Nelson,Lord of the Rings,4270020.0,89.0,2021-09-28
Season 14,4,Week4,Dan Nelson,Terminator 3,18536240.0,88.0,2021-09-28
Season 14,4,Week4,Danny Clark,Tales of the Arabian Nights,31090410.0,100.0,2021-09-28
Season 14,4,Week4,Danny Clark,Guardians of the Galaxy,190338130.0,97.0,2021-09-28
Season 14,4,Week4,Danny Clark,The Addams Family,322704900.0,100.0,2021-09-28
Season 14,4,Week4,Danny Clark,Lord of the Rings,66649940.0,100.0,2021-09-28
Season 14,4,Week4,Danny Clark,Terminator 3,183232000.0,99.0,2021-09-28
Season 14,4,Week4,Derik Schimberg,Tales of the Arabian Nights,15596260.0,99.0,2021-09-28
Season 14,4,Week4,Derik Schimberg,Guardians of the Galaxy,472490920.0,100.0,2021-09-28
Season 14,4,Week4,Derik Schimberg,The Addams Family,29667450.0,87.0,2021-09-28
Season 14,4,Week4,Derik Schimberg,Lord of the Rings,10667050.0,93.0,2021-09-28
Season 14,4,Week4,Derik Schimberg,Terminator 3,32682950.0,91.0,2021-09-28
Season 14,4,Week4,Ed Groves,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Ed Groves,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Ed Groves,The Addams Family,,,2021-09-28
Season 14,4,Week4,Ed Groves,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Ed Groves,Terminator 3,,,2021-09-28
Season 14,4,Week4,Erik Robinson,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Erik Robinson,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Erik Robinson,The Addams Family,,,2021-09-28
Season 14,4,Week4,Erik Robinson,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Erik Robinson,Terminator 3,,,2021-09-28
Season 14,4,Week4,Heather Kendrick,Tales of the Arabian Nights,2666720.0,88.0,2021-09-28
Season 14,4,Week4,Heather Kendrick,Guardians of the Galaxy,250663620.0,98.0,2021-09-28
Season 14,4,Week4,Heather Kendrick,The Addams Family,11525040.0,83.0,2021-09-28
Season 14,4,Week4,Heather Kendrick,Lord of the Rings,9351300.0,92.0,2021-09-28
Season 14,4,Week4,Heather Kendrick,Terminator 3,4775000.0,81.0,2021-09-28
Season 14,4,Week4,Jason Magnuson,Tales of the Arabian Nights,14319280.0,98.0,2021-09-28
Season 14,4,Week4,Jason Magnuson,Guardians of the Galaxy,37791590.0,90.0,2021-09-28
Season 14,4,Week4,Jason Magnuson,The Addams Family,69881620.0,94.0,2021-09-28
Season 14,4,Week4,Jason Magnuson,Lord of the Rings,,82.0,2021-09-28
Season 14,4,Week4,Jason Magnuson,Terminator 3,43968420.0,96.0,2021-09-28
Season 14,4,Week4,Jett Moore,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Jett Moore,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Jett Moore,The Addams Family,,,2021-09-28
Season 14,4,Week4,Jett Moore,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Jett Moore,Terminator 3,,,2021-09-28
Season 14,4,Week4,Jim Johnson,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Jim Johnson,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Jim Johnson,The Addams Family,,,2021-09-28
Season 14,4,Week4,Jim Johnson,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Jim Johnson,Terminator 3,,,2021-09-28
Season 14,4,Week4,Jon Wendel,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Jon Wendel,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Jon Wendel,The Addams Family,,,2021-09-28
Season 14,4,Week4,Jon Wendel,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Jon Wendel,Terminator 3,,,2021-09-28
Season 14,4,Week4,Joseph Nebus,Tales of the Arabian Nights,5371050.0,92.0,2021-09-28
Season 14,4,Week4,Joseph Nebus,Guardians of the Galaxy,27007060.0,87.0,2021-09-28
Season 14,4,Week4,Joseph Nebus,The Addams Family,112495690.0,98.0,2021-09-28
Season 14,4,Week4,Joseph Nebus,Lord of the Rings,17209620.0,95.0,2021-09-28
Season 14,4,Week4,Joseph Nebus,Terminator 3,235080700.0,100.0,2021-09-28
Season 14,4,Week4,Josh Bauer,Tales of the Arabian Nights,3638200.0,90.0,2021-09-28
Season 14,4,Week4,Josh Bauer,Guardians of the Galaxy,171218270.0,96.0,2021-09-28
Season 14,4,Week4,Josh Bauer,The Addams Family,45216310.0,90.0,2021-09-28
Season 14,4,Week4,Josh Bauer,Lord of the Rings,65891170.0,99.0,2021-09-28
Season 14,4,Week4,Josh Bauer,Terminator 3,40028300.0,94.0,2021-09-28
Season 14,4,Week4,Lexi Couture,Tales of the Arabian Nights,5723340.0,94.0,2021-09-28
Season 14,4,Week4,Lexi Couture,Guardians of the Galaxy,43668470.0,91.0,2021-09-28
Season 14,4,Week4,Lexi Couture,The Addams Family,51858010.0,91.0,2021-09-28
Season 14,4,Week4,Lexi Couture,Lord of the Rings,3952380.0,88.0,2021-09-28
Season 14,4,Week4,Lexi Couture,Terminator 3,21933030.0,90.0,2021-09-28
Season 14,4,Week4,Logan Osterberg,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Logan Osterberg,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Logan Osterberg,The Addams Family,,,2021-09-28
Season 14,4,Week4,Logan Osterberg,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Logan Osterberg,Terminator 3,,,2021-09-28
Season 14,4,Week4,Marybeth Foley,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Marybeth Foley,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Marybeth Foley,The Addams Family,,,2021-09-28
Season 14,4,Week4,Marybeth Foley,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Marybeth Foley,Terminator 3,,,2021-09-28
Season 14,4,Week4,Mike Stewart Jr,Tales of the Arabian Nights,4344700.0,91.0,2021-09-28
Season 14,4,Week4,Mike Stewart Jr,Guardians of the Galaxy,267497660.0,99.0,2021-09-28
Season 14,4,Week4,Mike Stewart Jr,The Addams Family,33682580.0,89.0,2021-09-28
Season 14,4,Week4,Mike Stewart Jr,Lord of the Rings,19953520.0,97.0,2021-09-28
Season 14,4,Week4,Mike Stewart Jr,Terminator 3,78949050.0,98.0,2021-09-28
Season 14,4,Week4,Nick Couture,Tales of the Arabian Nights,2408930.0,87.0,2021-09-28
Season 14,4,Week4,Nick Couture,Guardians of the Galaxy,28352690.0,88.0,2021-09-28
Season 14,4,Week4,Nick Couture,The Addams Family,19914300.0,85.0,2021-09-28
Season 14,4,Week4,Nick Couture,Lord of the Rings,2259980.0,84.0,2021-09-28
Season 14,4,Week4,Nick Couture,Terminator 3,11528030.0,86.0,2021-09-28
Season 14,4,Week4,Patrick Svec,Tales of the Arabian Nights,10099380.0,96.0,2021-09-28
Season 14,4,Week4,Patrick Svec,Guardians of the Galaxy,8723840.0,83.0,2021-09-28
Season 14,4,Week4,Patrick Svec,The Addams Family,97736030.0,97.0,2021-09-28
Season 14,4,Week4,Patrick Svec,Lord of the Rings,,82.0,2021-09-28
Season 14,4,Week4,Patrick Svec,Terminator 3,76801650.0,97.0,2021-09-28
Season 14,4,Week4,Russell Schwab,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Russell Schwab,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Russell Schwab,The Addams Family,,,2021-09-28
Season 14,4,Week4,Russell Schwab,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Russell Schwab,Terminator 3,,,2021-09-28
Season 14,4,Week4,Terry Groves,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Terry Groves,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Terry Groves,The Addams Family,,,2021-09-28
Season 14,4,Week4,Terry Groves,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Terry Groves,Terminator 3,,,2021-09-28
Season 14,4,Week4,Tim Treichel,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Tim Treichel,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Tim Treichel,The Addams Family,,,2021-09-28
Season 14,4,Week4,Tim Treichel,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Tim Treichel,Terminator 3,,,2021-09-28
Season 14,4,Week4,Todd Schuler,Tales of the Arabian Nights,10131760.0,97.0,2021-09-28
Season 14,4,Week4,Todd Schuler,Guardians of the Galaxy,59908860.0,92.0,2021-09-28
Season 14,4,Week4,Todd Schuler,The Addams Family,113492050.0,99.0,2021-09-28
Season 14,4,Week4,Todd Schuler,Lord of the Rings,1627670.0,83.0,2021-09-28
Season 14,4,Week4,Todd Schuler,Terminator 3,20612100.0,89.0,2021-09-28
Season 14,4,Week4,Travis Canyock,Tales of the Arabian Nights,2826190.0,89.0,2021-09-28
Season 14,4,Week4,Travis Canyock,Guardians of the Galaxy,3616880.0,81.0,2021-09-28
Season 14,4,Week4,Travis Canyock,The Addams Family,20641280.0,86.0,2021-09-28
Season 14,4,Week4,Travis Canyock,Lord of the Rings,18414360.0,96.0,2021-09-28
Season 14,4,Week4,Travis Canyock,Terminator 3,12966510.0,87.0,2021-09-28
Season 14,4,Week4,Tyler Swatman,Tales of the Arabian Nights,,,2021-09-28
Season 14,4,Week4,Tyler Swatman,Guardians of the Galaxy,,,2021-09-28
Season 14,4,Week4,Tyler Swatman,The Addams Family,,,2021-09-28
Season 14,4,Week4,Tyler Swatman,Lord of the Rings,,,2021-09-28
Season 14,4,Week4,Tyler Swatman,Terminator 3,,,2021-09-28
Season 14,4,Week4,Alicia Williams,Tales of the Arabian Nights,849770.0,83.0,2021-09-28
Season 14,4,Week4,Alicia Williams,Guardians of the Galaxy,9640050.0,84.0,2021-09-28
Season 14,4,Week4,Alicia Williams,The Addams Family,7342060.0,82.0,2021-09-28
Season 14,4,Week4,Alicia Williams,Lord of the Rings,3633960.0,87.0,2021-09-28
Season 14,4,Week4,Alicia Williams,Terminator 3,5068870.0,82.0,2021-09-28
Season 14,4,Week4,Donny Dingwell,Tales of the Arabian Nights,1129170.0,84.0,2021-09-28
Season 14,4,Week4,Donny Dingwell,Guardians of the Galaxy,76836570.0,94.0,2021-09-28
Season 14,4,Week4,Donny Dingwell,The Addams Family,12517160.0,84.0,2021-09-28
